Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",,,Solapur,,,,
"1,258",413 (99.0801655),0664324210,"06643 - S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist",Computer Science and,JEE,AI to AI,AI
"",,,Solapur,Engineering,,,
"1,259",45350 (58.8742611),0664329310,"06643 - S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist",Electrical Engineering,JEE,AI to AI,AI
"",,,Solapur,,,,
"1,260",66591 (40.0084975),0664361210,"06643 - S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist",Mechanical Engineering,JEE,AI to AI,AI
"",,,Solapur,,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
"1,261",187230 (5.0055145),0664491110,"06644 - Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes,",Computer Science and,MHT-CET,AI to AI,AI
"",,,Miraj,Engineering(Artificial,,,
"1,262",62622 (43.7729363),0664919110,"06649 - TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe,",Civil Engineering,JEE,AI to AI,AI
"",,,Pune,,,,
"1,263",25606 (75.4882499),0664924510,"06649 - TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe,",Computer Engineering,JEE,AI to AI,AI
"",,,Pune,,,,
"1,264",46459 (57.9773249),0664929310,"06649 - TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe,",Electrical Engineering,JEE,AI to AI,AI
"",,,Pune,,,,
"1,265",32708 (69.5118917),0664937210,"06649 - TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe,",Electronics and,JEE,AI to AI,AI
"",,,Pune,Telecommunication Engg,,,
"1,266",49831 (55.0951723),0664961210,"06649 - TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe,",Mechanical Engineering,JEE,AI to AI,AI
"",,,Pune,,,,
"1,267",36767 (65.8994288),0673219110,"06732 - Ajeenkya DY Patil School of Engineering, Lohegaon, Pune",Civil Engineering,JEE,AI to AI,AI
"1,268",13641 (86.2643936),0673224510,"06732 - Ajeenkya DY Patil School of Engineering, Lohegaon, Pune",Computer Engineering,JEE,AI to AI,AI
"1,269",24023 (76.8948429),0673237210,"06732 - Ajeenkya DY Patil School of Engineering, Lohegaon, Pune",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,270",39854 (63.3987981),0673261210,"06732 - Ajeenkya DY Patil School of Engineering, Lohegaon, Pune",Mechanical Engineering,JEE,AI to AI,AI
"1,271",6695 (92.6459586),0675424510,"06754 - International Institute of Information Technology (I2IT), Pune.",Computer Engineering,JEE,AI to AI,AI
"1,272",8318 (91.1033507),0675424610,"06754 - International Institute of Information Technology (I2IT), Pune.",Information Technology,JEE,AI to AI,AI
"1,273",8919 (90.5905388),0675437210,"06754 - International Institute of Information Technology (I2IT), Pune.",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,274",56824 (49.2401216),0675519110,"06755 - JSPM Narhe Technical Campus, Pune.",Civil Engineering,JEE,AI to AI,AI
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
"1,275",17891 (82.3624792),0675524510,"06755 - JSPM Narhe Technical Campus, Pune.",Computer Engineering,JEE,AI to AI,AI
"1,276",19440 (81.0390884),0675526310,"06755 - JSPM Narhe Technical Campus, Pune.",Artificial Intelligence (AI),JEE,AI to AI,AI
"",,,,and Data Science,,,
"1,277",24390 (76.4636614),0675537210,"06755 - JSPM Narhe Technical Campus, Pune.",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,278",47262 (57.3240008),0675561210,"06755 - JSPM Narhe Technical Campus, Pune.",Mechanical Engineering,JEE,AI to AI,AI
"1,279",174564 (24.3027383),0675619110,"06756 - Fabtech Technical Campus College of Engineering and Research,",Civil Engineering,MHT-CET,AI to AI,AI
"",,,Sangola,,,,
"1,280",66813 (39.9405287),0675624210,"06756 - Fabtech Technical Campus College of Engineering and Research,",Computer Science and,JEE,AI to AI,AI
"",,,Sangola,Engineering,,,
"1,281",152214 (47.9076668),0675629310,"06756 - Fabtech Technical Campus College of Engineering and Research,",Electrical Engineering,MHT-CET,AI to AI,AI
"",,,Sangola,,,,
"1,282",78916 (25.6893382),0675637210,"06756 - Fabtech Technical Campus College of Engineering and Research,",Electronics and,JEE,AI to AI,AI
"",,,Sangola,Telecommunication Engg,,,
"1,283",76557 (28.9672655),0675661210,"06756 - Fabtech Technical Campus College of Engineering and Research,",Mechanical Engineering,JEE,AI to AI,AI
"",,,Sangola,,,,
"1,284",137152 (60.2921536),0675699510,"06756 - Fabtech Technical Campus College of Engineering and Research,",Artificial Intelligence and,MHT-CET,AI to AI,AI
"",,,Sangola,Data Science,,,
"1,285",90297 (3.0928601),0675719110,"06757 - Yashoda Technical Campus, Wadhe, Satara.",Civil Engineering,JEE,AI to AI,AI
"1,286",59787 (46.3987962),0675724210,"06757 - Yashoda Technical Campus, Wadhe, Satara.",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering,,,
"1,287",67402 (39.3456878),0675726010,"06757 - Yashoda Technical Campus, Wadhe, Satara.",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering (Cyber,,,
"1,288",36438 (66.2710489),0675726310,"06757 - Yashoda Technical Campus, Wadhe, Satara.",Artificial Intelligence (AI),JEE,AI to AI,AI
"",,,,and Data Science,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
"1,289",151155 (48.7779490),0675726610,"06757 - Yashoda Technical Campus, Wadhe, Satara.",Robotics and Artificial,MHT-CET,AI to AI,AI
"",,,,Intelligence,,,
"1,290",60799 (45.4350941),0675737210,"06757 - Yashoda Technical Campus, Wadhe, Satara.",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,291",166845 (33.0999720),0675761210,"06757 - Yashoda Technical Campus, Wadhe, Satara.",Mechanical Engineering,MHT-CET,MH to AI,LNT2H
"1,292",42961 (60.9834559),0675824510,"06758 - Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",Computer Engineering,JEE,AI to AI,AI
"1,293",56022 (49.6280634),0675837210,"06758 - Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,294",41394 (62.2153939),0675861210,"06758 - Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",Mechanical Engineering,JEE,AI to AI,AI
"1,295",139002 (59.0509185),0675861210,"06758 - Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",Mechanical Engineering,MHT-CET,MH to AI,PHCH
"1,296",52897 (52.4652553),0675892110,"06758 - Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Machine Learning,,,
"1,297",51777 (53.4068257),0675899510,"06758 - Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Data Science,,,
"1,298",33934 (68.3194330),0675924510,"06759 - Shree Ramchandra College of Engineering, Lonikand,Pune",Computer Engineering,JEE,AI to AI,AI
"1,299",68476 (38.1364456),0675929310,"06759 - Shree Ramchandra College of Engineering, Lonikand,Pune",Electrical Engineering,JEE,AI to AI,AI
"1,300",59283 (46.7162819),0675961210,"06759 - Shree Ramchandra College of Engineering, Lonikand,Pune",Mechanical Engineering,JEE,AI to AI,AI
"1,301",46009 (58.3174618),0675999510,"06759 - Shree Ramchandra College of Engineering, Lonikand,Pune",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Data Science,,,
"1,302",63841 (42.5957771),0676224210,"06762 - Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
"1,303",188296 (3.0027481),0676624510,06766 - Phaltan Education Society's College of Engineering Thakurki Tal-,Computer Engineering,MHT-CET,AI to AI,AI
"",,,Phaltan Dist-Satara,,,,
"1,304",151552 (48.6138054),0676699510,06766 - Phaltan Education Society's College of Engineering Thakurki Tal-,Artificial Intelligence and,MHT-CET,AI to AI,AI
"",,,Phaltan Dist-Satara,Data Science,,,
"1,305",57916 (48.1018012),0676724510,"06767 - Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering,",Computer Engineering,JEE,AI to AI,AI
"",,,"Kamshet,Pune.",,,,
"1,306",174032 (24.7657909),0676761210,"06767 - Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering,",Mechanical Engineering,MHT-CET,AI to AI,AI
"",,,"Kamshet,Pune.",,,,
"1,307",52497 (52.9581934),0676791210,"06767 - Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering,",Computer Science and,JEE,AI to AI,AI
"",,,"Kamshet,Pune.",Engineering(Data Science),,,
"1,308",60233 (46.0832398),0676799510,"06767 - Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering,",Artificial Intelligence and,JEE,AI to AI,AI
"",,,"Kamshet,Pune.",Data Science,,,
"1,309",40374 (62.8786263),0676824510,"06768 - P.K. Technical Campus, Pune.",Computer Engineering,JEE,AI to AI,AI
"1,310",85870 (14.6263272),0676861210,"06768 - P.K. Technical Campus, Pune.",Mechanical Engineering,JEE,AI to AI,AI
"1,311",58733 (47.4238693),0676919110,"06769 - Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje,",Civil Engineering,JEE,AI to AI,AI
"",,,Pune.,,,,
"1,312",21763 (78.9149832),0676924510,"06769 - Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje,",Computer Engineering,JEE,AI to AI,AI
"",,,Pune.,,,,
"1,313",53665 (51.7541555),0676961210,"06769 - Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje,",Mechanical Engineering,JEE,AI to AI,AI
"",,,Pune.,,,,
"1,314",24999 (75.9911294),0677024510,"06770 - SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",Computer Engineering,JEE,AI to AI,AI
"1,315",26488 (74.5994626),0677024610,"06770 - SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",Information Technology,JEE,AI to AI,AI
"1,316",52439 (52.9675315),0677124510,"06771 - Flora Institute of Technology, Khopi, Near Khed Shivapur Toll Plaza,",Computer Engineering,JEE,AI to AI,AI
"",,,Pune,,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
"1,317",86528 (13.3605021),0677161210,"06771 - Flora Institute of Technology, Khopi, Near Khed Shivapur Toll Plaza,",Mechanical Engineering,JEE,MH to AI,GOBCH
"",,,Pune,,,,
"1,318",15317 (84.6941653),0677224510,"06772 - NBN Sinhgad Technical Institutes Campus, Pune",Computer Engineering,JEE,AI to AI,AI
"1,319",16961 (83.2102257),0677224610,"06772 - NBN Sinhgad Technical Institutes Campus, Pune",Information Technology,JEE,AI to AI,AI
"1,320",38591 (64.4155160),0677229310,"06772 - NBN Sinhgad Technical Institutes Campus, Pune",Electrical Engineering,JEE,AI to AI,AI
"1,321",24624 (76.3535019),0677237210,"06772 - NBN Sinhgad Technical Institutes Campus, Pune",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,322",47673 (56.9178738),0677261210,"06772 - NBN Sinhgad Technical Institutes Campus, Pune",Mechanical Engineering,JEE,AI to AI,AI
"1,323",77263 (28.0515380),0678019110,"06780 - D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of",Civil Engineering,JEE,AI to AI,AI
"",,,"Engineering & Faculty of Management,Talsande,Kolhapur.",,,,
"1,324",47481 (57.3011125),0678024210,"06780 - D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of",Computer Science and,JEE,AI to AI,AI
"",,,"Engineering & Faculty of Management,Talsande,Kolhapur.",Engineering,,,
"1,325",70158 (36.3198089),0678029310,"06780 - D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of",Electrical Engineering,JEE,AI to AI,AI
"",,,"Engineering & Faculty of Management,Talsande,Kolhapur.",,,,
"1,326",82211 (21.0869674),0678061210,"06780 - D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of",Mechanical Engineering,JEE,AI to AI,AI
"",,,"Engineering & Faculty of Management,Talsande,Kolhapur.",,,,
"1,327",48761 (56.0423666),0678091210,"06780 - D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of",Computer Science and,JEE,AI to AI,AI
"",,,"Engineering & Faculty of Management,Talsande,Kolhapur.",Engineering(Data Science),,,
"1,328",172868 (26.1271353),0678124210,"06781 - Bhagwant Institute of Technology, Barshi",Computer Science and,MHT-CET,AI to AI,AI
"",,,,Engineering,,,
"1,329",70006 (36.5173870),0678237210,06782 - Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology &,Electronics and,JEE,AI to AI,AI
"",,,"Research, Akluj",Telecommunication Engg,,,
"1,330",65182 (41.3242592),0679419110,"06794 - Anantrao Pawar College of Engineering & Research, Pune",Civil Engineering,JEE,AI to AI,AI
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
"1,331",24907 (76.0877028),0679424510,"06794 - Anantrao Pawar College of Engineering & Research, Pune",Computer Engineering,JEE,AI to AI,AI
"1,332",30953 (70.8647980),0679424610,"06794 - Anantrao Pawar College of Engineering & Research, Pune",Information Technology,JEE,AI to AI,AI
"1,333",32941 (69.1455816),0679437210,"06794 - Anantrao Pawar College of Engineering & Research, Pune",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,334",47458 (57.3011125),0679437810,"06794 - Anantrao Pawar College of Engineering & Research, Pune",Electronics Engineering (,JEE,AI to AI,AI
"",,,,VLSI Design and,,,
"1,335",58269 (47.7566256),0679461210,"06794 - Anantrao Pawar College of Engineering & Research, Pune",Mechanical Engineering,JEE,AI to AI,AI
"1,336",49267 (55.5917670),0679492810,"06794 - Anantrao Pawar College of Engineering & Research, Pune",Electronics and,JEE,AI to AI,AI
"",,,,Communication(Advanced,,,
"1,337",22446 (78.2179976),0679499510,"06794 - Anantrao Pawar College of Engineering & Research, Pune",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Data Science,,,
"1,338",83605 (18.8665411),0679519110,"06795 - Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar",Civil Engineering,JEE,AI to AI,AI
"",,,"College of Engineering & Technology, Someshwar Nagar",,,,
"1,339",60311 (45.8887471),0679524510,"06795 - Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar",Computer Engineering,JEE,AI to AI,AI
"",,,"College of Engineering & Technology, Someshwar Nagar",,,,
"1,340",87218 (11.6978963),0679529310,"06795 - Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar",Electrical Engineering,JEE,AI to AI,AI
"",,,"College of Engineering & Technology, Someshwar Nagar",,,,
"1,341",66748 (39.9447150),0679561210,"06795 - Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar",Mechanical Engineering,JEE,AI to AI,AI
"",,,"College of Engineering & Technology, Someshwar Nagar",,,,
"1,342",47352 (57.3147779),0679619110,"06796 - Bharati Vidyapeeth's College of Engineering,Lavale, Pune",Civil Engineering,JEE,AI to AI,AI
"1,343",10400 (89.2325529),0679624510,"06796 - Bharati Vidyapeeth's College of Engineering,Lavale, Pune",Computer Engineering,JEE,AI to AI,AI
"1,344",17829 (82.4258714),0679637210,"06796 - Bharati Vidyapeeth's College of Engineering,Lavale, Pune",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
"1,345",35853 (66.6655105),0679661210,"06796 - Bharati Vidyapeeth's College of Engineering,Lavale, Pune",Mechanical Engineering,JEE,AI to AI,AI
"1,346",75824 (29.8279581),0679737210,"06797 - Dnyanshree Institute Engineering and Technology, Satara",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,347",131815 (64.4664266),0679924210,"06799 - Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus,",Computer Science and,MHT-CET,MH to AI,GNT1H
"",,,"Faculty of Diploma Engineering, Patgaon, Miraj",Engineering,,,
"1,348",50250 (54.8390756),0680324210,"06803 - Sant Gajanan Maharaj College of Engineering, Gadhinglaj",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering,,,
"1,349",63163 (43.2350082),0680337210,"06803 - Sant Gajanan Maharaj College of Engineering, Gadhinglaj",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,350",40131 (63.2235380),0680824510,"06808 - Keystone School of Engineering, Pune",Computer Engineering,JEE,AI to AI,AI
"1,351",36453 (66.2569654),0680826310,"06808 - Keystone School of Engineering, Pune",Artificial Intelligence (AI),JEE,AI to AI,AI
"",,,,and Data Science,,,
"1,352",44555 (59.6793493),0680837210,"06808 - Keystone School of Engineering, Pune",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,353",69921 (36.5687902),0680861210,"06808 - Keystone School of Engineering, Pune",Mechanical Engineering,JEE,AI to AI,AI
"1,354",36740 (65.8994288),0681124210,06811 - Sanjay Ghodawat Institute,Computer Science and,JEE,AI to AI,AI
"",,,,Engineering,,,
"1,355",79866 (24.3000585),0681129310,06811 - Sanjay Ghodawat Institute,Electrical Engineering,JEE,AI to AI,AI
"1,356",47823 (56.8895744),0681137210,06811 - Sanjay Ghodawat Institute,Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,357",42908 (60.9834559),0681524510,"06815 - Vidya Prasarini Sabha's College of Engineering & Technology, Lonavala",Computer Engineering,JEE,AI to AI,AI
"1,358",30532 (71.3374029),0682219110,06822 - Pimpri Chinchwad Education Trust's Pimpri Chinchwad College Of,Civil Engineering,JEE,AI to AI,AI
"",,,"Engineering And Research, Ravet",,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
"1,359",7262 (92.1642138),0682224510,06822 - Pimpri Chinchwad Education Trust's Pimpri Chinchwad College Of,Computer Engineering,JEE,AI to AI,AI
"",,,"Engineering And Research, Ravet",,,,
"1,360",6898 (92.4571740),0682224610,06822 - Pimpri Chinchwad Education Trust's Pimpri Chinchwad College Of,Information Technology,JEE,AI to AI,AI
"",,,"Engineering And Research, Ravet",,,,
"1,361",9299 (90.2547379),0682237210,06822 - Pimpri Chinchwad Education Trust's Pimpri Chinchwad College Of,Electronics and,JEE,AI to AI,AI
"",,,"Engineering And Research, Ravet",Telecommunication Engg,,,
"1,362",16336 (83.7831280),0682261210,06822 - Pimpri Chinchwad Education Trust's Pimpri Chinchwad College Of,Mechanical Engineering,JEE,AI to AI,AI
"",,,"Engineering And Research, Ravet",,,,
"1,363",28169 (73.2261373),0683424510,"06834 - Dr.D.Y.Patil College Of Engineering & Innovation,Talegaon",Computer Engineering,JEE,AI to AI,AI
"1,364",20661 (79.8610757),0683426310,"06834 - Dr.D.Y.Patil College Of Engineering & Innovation,Talegaon",Artificial Intelligence (AI),JEE,AI to AI,AI
"",,,,and Data Science,,,
